Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
4.56193	gNB PHY Rxed	456	1	0	3	0	0	SRS
4.61893	gNB PHY Rxed	461	8	0	1	0	0	SRS
4.64193	gNB PHY Rxed	464	1	0	3	0	0	SRS
4.69893	gNB PHY Rxed	469	8	0	1	0	0	SRS
4.72193	gNB PHY Rxed	472	1	0	3	0	0	SRS
4.77893	gNB PHY Rxed	477	8	0	1	0	0	SRS
4.80193	gNB PHY Rxed	480	1	0	3	0	0	SRS
4.85893	gNB PHY Rxed	485	8	0	1	0	0	SRS
4.88193	gNB PHY Rxed	488	1	0	3	0	0	SRS
4.93893	gNB PHY Rxed	493	8	0	1	0	0	SRS
4.96193	gNB PHY Rxed	496	1	0	3	0	0	SRS
5.01893	gNB PHY Rxed	501	8	0	1	0	0	SRS
5.04193	gNB PHY Rxed	504	1	0	3	0	0	SRS
5.09893	gNB PHY Rxed	509	8	0	1	0	0	SRS
5.12193	gNB PHY Rxed	512	1	0	3	0	0	SRS
5.17893	gNB PHY Rxed	517	8	0	1	0	0	SRS
5.20193	gNB PHY Rxed	520	1	0	3	0	0	SRS
5.25893	gNB PHY Rxed	525	8	0	1	0	0	SRS
5.28193	gNB PHY Rxed	528	1	0	3	0	0	SRS
5.33893	gNB PHY Rxed	533	8	0	1	0	0	SRS
5.36193	gNB PHY Rxed	536	1	0	3	0	0	SRS
5.41893	gNB PHY Rxed	541	8	0	1	0	0	SRS
5.44193	gNB PHY Rxed	544	1	0	3	0	0	SRS
5.49893	gNB PHY Rxed	549	8	0	1	0	0	SRS
5.52193	gNB PHY Rxed	552	1	0	3	0	0	SRS
5.57893	gNB PHY Rxed	557	8	0	1	0	0	SRS
5.60193	gNB PHY Rxed	560	1	0	3	0	0	SRS
5.65893	gNB PHY Rxed	565	8	0	1	0	0	SRS
5.68193	gNB PHY Rxed	568	1	0	3	0	0	SRS
5.73893	gNB PHY Rxed	573	8	0	1	0	0	SRS
5.76193	gNB PHY Rxed	576	1	0	3	0	0	SRS
5.81893	gNB PHY Rxed	581	8	0	1	0	0	SRS
5.84193	gNB PHY Rxed	584	1	0	3	0	0	SRS
5.89893	gNB PHY Rxed	589	8	0	1	0	0	SRS
5.92193	gNB PHY Rxed	592	1	0	3	0	0	SRS
5.97893	gNB PHY Rxed	597	8	0	1	0	0	SRS
6.00193	gNB PHY Rxed	600	1	0	3	0	0	SRS
6.05893	gNB PHY Rxed	605	8	0	1	0	0	SRS
6.08193	gNB PHY Rxed	608	1	0	3	0	0	SRS
6.13893	gNB PHY Rxed	613	8	0	1	0	0	SRS
6.16193	gNB PHY Rxed	616	1	0	3	0	0	SRS
6.21893	gNB PHY Rxed	621	8	0	1	0	0	SRS
6.24193	gNB PHY Rxed	624	1	0	3	0	0	SRS
6.29893	gNB PHY Rxed	629	8	0	1	0	0	SRS
6.32193	gNB PHY Rxed	632	1	0	3	0	0	SRS
6.37893	gNB PHY Rxed	637	8	0	1	0	0	SRS
6.40193	gNB PHY Rxed	640	1	0	3	0	0	SRS
6.45893	gNB PHY Rxed	645	8	0	1	0	0	SRS
6.48193	gNB PHY Rxed	648	1	0	3	0	0	SRS
6.53893	gNB PHY Rxed	653	8	0	1	0	0	SRS
6.56193	gNB PHY Rxed	656	1	0	3	0	0	SRS
6.61893	gNB PHY Rxed	661	8	0	1	0	0	SRS
6.64193	gNB PHY Rxed	664	1	0	3	0	0	SRS
6.69893	gNB PHY Rxed	669	8	0	1	0	0	SRS
6.72193	gNB PHY Rxed	672	1	0	3	0	0	SRS
6.77893	gNB PHY Rxed	677	8	0	1	0	0	SRS
6.80193	gNB PHY Rxed	680	1	0	3	0	0	SRS
6.85893	gNB PHY Rxed	685	8	0	1	0	0	SRS
6.88193	gNB PHY Rxed	688	1	0	3	0	0	SRS
6.93893	gNB PHY Rxed	693	8	0	1	0	0	SRS
6.96193	gNB PHY Rxed	696	1	0	3	0	0	SRS
7.01893	gNB PHY Rxed	701	8	0	1	0	0	SRS
7.04193	gNB PHY Rxed	704	1	0	3	0	0	SRS
7.09893	gNB PHY Rxed	709	8	0	1	0	0	SRS
7.12193	gNB PHY Rxed	712	1	0	3	0	0	SRS
7.17893	gNB PHY Rxed	717	8	0	1	0	0	SRS
7.20193	gNB PHY Rxed	720	1	0	3	0	0	SRS
7.25893	gNB PHY Rxed	725	8	0	1	0	0	SRS
7.28193	gNB PHY Rxed	728	1	0	3	0	0	SRS
7.33893	gNB PHY Rxed	733	8	0	1	0	0	SRS
7.36193	gNB PHY Rxed	736	1	0	3	0	0	SRS
7.41893	gNB PHY Rxed	741	8	0	1	0	0	SRS
7.44193	gNB PHY Rxed	744	1	0	3	0	0	SRS
7.49893	gNB PHY Rxed	749	8	0	1	0	0	SRS
7.52193	gNB PHY Rxed	752	1	0	3	0	0	SRS
7.57893	gNB PHY Rxed	757	8	0	1	0	0	SRS
7.60193	gNB PHY Rxed	760	1	0	3	0	0	SRS
7.65893	gNB PHY Rxed	765	8	0	1	0	0	SRS
7.68193	gNB PHY Rxed	768	1	0	3	0	0	SRS
7.73893	gNB PHY Rxed	773	8	0	1	0	0	SRS
7.76193	gNB PHY Rxed	776	1	0	3	0	0	SRS
7.81893	gNB PHY Rxed	781	8	0	1	0	0	SRS
7.84193	gNB PHY Rxed	784	1	0	3	0	0	SRS
7.89893	gNB PHY Rxed	789	8	0	1	0	0	SRS
7.92193	gNB PHY Rxed	792	1	0	3	0	0	SRS
7.97893	gNB PHY Rxed	797	8	0	1	0	0	SRS
8.00193	gNB PHY Rxed	800	1	0	3	0	0	SRS
8.05893	gNB PHY Rxed	805	8	0	1	0	0	SRS
8.08193	gNB PHY Rxed	808	1	0	3	0	0	SRS
8.13893	gNB PHY Rxed	813	8	0	1	0	0	SRS
8.16193	gNB PHY Rxed	816	1	0	3	0	0	SRS
8.21893	gNB PHY Rxed	821	8	0	1	0	0	SRS
8.24193	gNB PHY Rxed	824	1	0	3	0	0	SRS
8.29893	gNB PHY Rxed	829	8	0	1	0	0	SRS
8.32193	gNB PHY Rxed	832	1	0	3	0	0	SRS
8.37893	gNB PHY Rxed	837	8	0	1	0	0	SRS
8.40193	gNB PHY Rxed	840	1	0	3	0	0	SRS
8.45893	gNB PHY Rxed	845	8	0	1	0	0	SRS
8.48193	gNB PHY Rxed	848	1	0	3	0	0	SRS
8.53893	gNB PHY Rxed	853	8	0	1	0	0	SRS
8.56193	gNB PHY Rxed	856	1	0	3	0	0	SRS
8.61893	gNB PHY Rxed	861	8	0	1	0	0	SRS
8.64193	gNB PHY Rxed	864	1	0	3	0	0	SRS
8.69893	gNB PHY Rxed	869	8	0	1	0	0	SRS
8.72193	gNB PHY Rxed	872	1	0	3	0	0	SRS
8.77893	gNB PHY Rxed	877	8	0	1	0	0	SRS
8.80193	gNB PHY Rxed	880	1	0	3	0	0	SRS
8.85893	gNB PHY Rxed	885	8	0	1	0	0	SRS
8.88193	gNB PHY Rxed	888	1	0	3	0	0	SRS
8.93893	gNB PHY Rxed	893	8	0	1	0	0	SRS
8.96193	gNB PHY Rxed	896	1	0	3	0	0	SRS
9.01893	gNB PHY Rxed	901	8	0	1	0	0	SRS
9.04193	gNB PHY Rxed	904	1	0	3	0	0	SRS
9.09893	gNB PHY Rxed	909	8	0	1	0	0	SRS
9.12193	gNB PHY Rxed	912	1	0	3	0	0	SRS
9.17893	gNB PHY Rxed	917	8	0	1	0	0	SRS
9.20193	gNB PHY Rxed	920	1	0	3	0	0	SRS
9.25893	gNB PHY Rxed	925	8	0	1	0	0	SRS
9.28193	gNB PHY Rxed	928	1	0	3	0	0	SRS
9.33893	gNB PHY Rxed	933	8	0	1	0	0	SRS
9.36193	gNB PHY Rxed	936	1	0	3	0	0	SRS
9.41893	gNB PHY Rxed	941	8	0	1	0	0	SRS
9.44193	gNB PHY Rxed	944	1	0	3	0	0	SRS
9.49893	gNB PHY Rxed	949	8	0	1	0	0	SRS
9.52193	gNB PHY Rxed	952	1	0	3	0	0	SRS
9.57893	gNB PHY Rxed	957	8	0	1	0	0	SRS
9.60193	gNB PHY Rxed	960	1	0	3	0	0	SRS
9.65893	gNB PHY Rxed	965	8	0	1	0	0	SRS
9.68193	gNB PHY Rxed	968	1	0	3	0	0	SRS
9.73893	gNB PHY Rxed	973	8	0	1	0	0	SRS
9.76193	gNB PHY Rxed	976	1	0	3	0	0	SRS
9.81893	gNB PHY Rxed	981	8	0	1	0	0	SRS
9.84193	gNB PHY Rxed	984	1	0	3	0	0	SRS
9.89893	gNB PHY Rxed	989	8	0	1	0	0	SRS
9.92193	gNB PHY Rxed	992	1	0	3	0	0	SRS
9.97893	gNB PHY Rxed	997	8	0	1	0	0	SRS
10.0019	gNB PHY Rxed	1000	1	0	3	0	0	SRS
10.0589	gNB PHY Rxed	1005	8	0	1	0	0	SRS
10.0819	gNB PHY Rxed	1008	1	0	3	0	0	SRS
10.1389	gNB PHY Rxed	1013	8	0	1	0	0	SRS
10.1619	gNB PHY Rxed	1016	1	0	3	0	0	SRS
10.2189	gNB PHY Rxed	1021	8	0	1	0	0	SRS
10.2419	gNB PHY Rxed	1024	1	0	3	0	0	SRS
10.2989	gNB PHY Rxed	1029	8	0	1	0	0	SRS
10.3219	gNB PHY Rxed	1032	1	0	3	0	0	SRS
10.3789	gNB PHY Rxed	1037	8	0	1	0	0	SRS
10.4019	gNB PHY Rxed	1040	1	0	3	0	0	SRS
10.4589	gNB PHY Rxed	1045	8	0	1	0	0	SRS
10.4819	gNB PHY Rxed	1048	1	0	3	0	0	SRS
10.5389	gNB PHY Rxed	1053	8	0	1	0	0	SRS
10.5619	gNB PHY Rxed	1056	1	0	3	0	0	SRS
10.6189	gNB PHY Rxed	1061	8	0	1	0	0	SRS
10.6419	gNB PHY Rxed	1064	1	0	3	0	0	SRS
10.6989	gNB PHY Rxed	1069	8	0	1	0	0	SRS
10.7219	gNB PHY Rxed	1072	1	0	3	0	0	SRS
10.7789	gNB PHY Rxed	1077	8	0	1	0	0	SRS
10.8019	gNB PHY Rxed	1080	1	0	3	0	0	SRS
10.8589	gNB PHY Rxed	1085	8	0	1	0	0	SRS
10.8819	gNB PHY Rxed	1088	1	0	3	0	0	SRS
10.9389	gNB PHY Rxed	1093	8	0	1	0	0	SRS
10.9619	gNB PHY Rxed	1096	1	0	3	0	0	SRS
11.0189	gNB PHY Rxed	1101	8	0	1	0	0	SRS
11.0419	gNB PHY Rxed	1104	1	0	3	0	0	SRS
11.0989	gNB PHY Rxed	1109	8	0	1	0	0	SRS
11.1219	gNB PHY Rxed	1112	1	0	3	0	0	SRS
11.1789	gNB PHY Rxed	1117	8	0	1	0	0	SRS
11.2019	gNB PHY Rxed	1120	1	0	3	0	0	SRS
11.2589	gNB PHY Rxed	1125	8	0	1	0	0	SRS
11.2819	gNB PHY Rxed	1128	1	0	3	0	0	SRS
11.3389	gNB PHY Rxed	1133	8	0	1	0	0	SRS
11.3619	gNB PHY Rxed	1136	1	0	3	0	0	SRS
11.4189	gNB PHY Rxed	1141	8	0	1	0	0	SRS
11.4419	gNB PHY Rxed	1144	1	0	3	0	0	SRS
11.4989	gNB PHY Rxed	1149	8	0	1	0	0	SRS
11.5219	gNB PHY Rxed	1152	1	0	3	0	0	SRS
11.5789	gNB PHY Rxed	1157	8	0	1	0	0	SRS
11.6019	gNB PHY Rxed	1160	1	0	3	0	0	SRS
11.6589	gNB PHY Rxed	1165	8	0	1	0	0	SRS
11.6819	gNB PHY Rxed	1168	1	0	3	0	0	SRS
11.7389	gNB PHY Rxed	1173	8	0	1	0	0	SRS
11.7619	gNB PHY Rxed	1176	1	0	3	0	0	SRS
11.8189	gNB PHY Rxed	1181	8	0	1	0	0	SRS
11.8419	gNB PHY Rxed	1184	1	0	3	0	0	SRS
11.8989	gNB PHY Rxed	1189	8	0	1	0	0	SRS
11.9219	gNB PHY Rxed	1192	1	0	3	0	0	SRS
11.9789	gNB PHY Rxed	1197	8	0	1	0	0	SRS
12.0019	gNB PHY Rxed	1200	1	0	3	0	0	SRS
12.0589	gNB PHY Rxed	1205	8	0	1	0	0	SRS
12.0819	gNB PHY Rxed	1208	1	0	3	0	0	SRS
12.1389	gNB PHY Rxed	1213	8	0	1	0	0	SRS
12.1619	gNB PHY Rxed	1216	1	0	3	0	0	SRS
12.2189	gNB PHY Rxed	1221	8	0	1	0	0	SRS
12.2419	gNB PHY Rxed	1224	1	0	3	0	0	SRS
12.2989	gNB PHY Rxed	1229	8	0	1	0	0	SRS
12.3219	gNB PHY Rxed	1232	1	0	3	0	0	SRS
12.3789	gNB PHY Rxed	1237	8	0	1	0	0	SRS
12.4019	gNB PHY Rxed	1240	1	0	3	0	0	SRS
12.4589	gNB PHY Rxed	1245	8	0	1	0	0	SRS
12.4819	gNB PHY Rxed	1248	1	0	3	0	0	SRS
12.5389	gNB PHY Rxed	1253	8	0	1	0	0	SRS
12.5619	gNB PHY Rxed	1256	1	0	3	0	0	SRS
12.6189	gNB PHY Rxed	1261	8	0	1	0	0	SRS
12.6419	gNB PHY Rxed	1264	1	0	3	0	0	SRS
12.6989	gNB PHY Rxed	1269	8	0	1	0	0	SRS
12.7219	gNB PHY Rxed	1272	1	0	3	0	0	SRS
12.7789	gNB PHY Rxed	1277	8	0	1	0	0	SRS
12.8019	gNB PHY Rxed	1280	1	0	3	0	0	SRS
12.8589	gNB PHY Rxed	1285	8	0	1	0	0	SRS
12.8819	gNB PHY Rxed	1288	1	0	3	0	0	SRS
12.9389	gNB PHY Rxed	1293	8	0	1	0	0	SRS
12.9619	gNB PHY Rxed	1296	1	0	3	0	0	SRS
13.0189	gNB PHY Rxed	1301	8	0	1	0	0	SRS
13.0419	gNB PHY Rxed	1304	1	0	3	0	0	SRS
13.0989	gNB PHY Rxed	1309	8	0	1	0	0	SRS
13.1219	gNB PHY Rxed	1312	1	0	3	0	0	SRS
13.1789	gNB PHY Rxed	1317	8	0	1	0	0	SRS
13.2019	gNB PHY Rxed	1320	1	0	3	0	0	SRS
13.2589	gNB PHY Rxed	1325	8	0	1	0	0	SRS
13.2819	gNB PHY Rxed	1328	1	0	3	0	0	SRS
13.3389	gNB PHY Rxed	1333	8	0	1	0	0	SRS
13.3619	gNB PHY Rxed	1336	1	0	3	0	0	SRS
13.4189	gNB PHY Rxed	1341	8	0	1	0	0	SRS
13.4419	gNB PHY Rxed	1344	1	0	3	0	0	SRS
13.4989	gNB PHY Rxed	1349	8	0	1	0	0	SRS
13.5219	gNB PHY Rxed	1352	1	0	3	0	0	SRS
13.5789	gNB PHY Rxed	1357	8	0	1	0	0	SRS
13.6019	gNB PHY Rxed	1360	1	0	3	0	0	SRS
13.6589	gNB PHY Rxed	1365	8	0	1	0	0	SRS
13.6819	gNB PHY Rxed	1368	1	0	3	0	0	SRS
13.7389	gNB PHY Rxed	1373	8	0	1	0	0	SRS
13.7619	gNB PHY Rxed	1376	1	0	3	0	0	SRS
13.8189	gNB PHY Rxed	1381	8	0	1	0	0	SRS
13.8419	gNB PHY Rxed	1384	1	0	3	0	0	SRS
13.8989	gNB PHY Rxed	1389	8	0	1	0	0	SRS
13.9219	gNB PHY Rxed	1392	1	0	3	0	0	SRS
13.9789	gNB PHY Rxed	1397	8	0	1	0	0	SRS
14.0019	gNB PHY Rxed	1400	1	0	3	0	0	SRS
14.0589	gNB PHY Rxed	1405	8	0	1	0	0	SRS
14.0819	gNB PHY Rxed	1408	1	0	3	0	0	SRS
14.1389	gNB PHY Rxed	1413	8	0	1	0	0	SRS
14.1619	gNB PHY Rxed	1416	1	0	3	0	0	SRS
14.2189	gNB PHY Rxed	1421	8	0	1	0	0	SRS
14.2419	gNB PHY Rxed	1424	1	0	3	0	0	SRS
14.2989	gNB PHY Rxed	1429	8	0	1	0	0	SRS
14.3219	gNB PHY Rxed	1432	1	0	3	0	0	SRS
14.3789	gNB PHY Rxed	1437	8	0	1	0	0	SRS
14.4019	gNB PHY Rxed	1440	1	0	3	0	0	SRS
14.4589	gNB PHY Rxed	1445	8	0	1	0	0	SRS
14.4819	gNB PHY Rxed	1448	1	0	3	0	0	SRS
14.5389	gNB PHY Rxed	1453	8	0	1	0	0	SRS
14.5619	gNB PHY Rxed	1456	1	0	3	0	0	SRS
14.6189	gNB PHY Rxed	1461	8	0	1	0	0	SRS
14.6419	gNB PHY Rxed	1464	1	0	3	0	0	SRS
14.6989	gNB PHY Rxed	1469	8	0	1	0	0	SRS
14.7219	gNB PHY Rxed	1472	1	0	3	0	0	SRS
14.7789	gNB PHY Rxed	1477	8	0	1	0	0	SRS
14.8019	gNB PHY Rxed	1480	1	0	3	0	0	SRS
14.8589	gNB PHY Rxed	1485	8	0	1	0	0	SRS
14.8819	gNB PHY Rxed	1488	1	0	3	0	0	SRS
14.9389	gNB PHY Rxed	1493	8	0	1	0	0	SRS
14.9619	gNB PHY Rxed	1496	1	0	3	0	0	SRS
15.0189	gNB PHY Rxed	1501	8	0	1	0	0	SRS
15.0419	gNB PHY Rxed	1504	1	0	3	0	0	SRS
15.0989	gNB PHY Rxed	1509	8	0	1	0	0	SRS
15.1219	gNB PHY Rxed	1512	1	0	3	0	0	SRS
15.1789	gNB PHY Rxed	1517	8	0	1	0	0	SRS
15.2019	gNB PHY Rxed	1520	1	0	3	0	0	SRS
15.2589	gNB PHY Rxed	1525	8	0	1	0	0	SRS
15.2819	gNB PHY Rxed	1528	1	0	3	0	0	SRS
15.3389	gNB PHY Rxed	1533	8	0	1	0	0	SRS
15.3619	gNB PHY Rxed	1536	1	0	3	0	0	SRS
15.4189	gNB PHY Rxed	1541	8	0	1	0	0	SRS
15.4419	gNB PHY Rxed	1544	1	0	3	0	0	SRS
15.4989	gNB PHY Rxed	1549	8	0	1	0	0	SRS
15.5219	gNB PHY Rxed	1552	1	0	3	0	0	SRS
15.5789	gNB PHY Rxed	1557	8	0	1	0	0	SRS
15.6019	gNB PHY Rxed	1560	1	0	3	0	0	SRS
15.6589	gNB PHY Rxed	1565	8	0	1	0	0	SRS
15.6819	gNB PHY Rxed	1568	1	0	3	0	0	SRS
15.7389	gNB PHY Rxed	1573	8	0	1	0	0	SRS
15.7619	gNB PHY Rxed	1576	1	0	3	0	0	SRS
15.8189	gNB PHY Rxed	1581	8	0	1	0	0	SRS
15.8419	gNB PHY Rxed	1584	1	0	3	0	0	SRS
15.8989	gNB PHY Rxed	1589	8	0	1	0	0	SRS
15.9219	gNB PHY Rxed	1592	1	0	3	0	0	SRS
15.9789	gNB PHY Rxed	1597	8	0	1	0	0	SRS
16.0019	gNB PHY Rxed	1600	1	0	3	0	0	SRS
16.0589	gNB PHY Rxed	1605	8	0	1	0	0	SRS
16.0819	gNB PHY Rxed	1608	1	0	3	0	0	SRS
16.1389	gNB PHY Rxed	1613	8	0	1	0	0	SRS
16.1619	gNB PHY Rxed	1616	1	0	3	0	0	SRS
16.2189	gNB PHY Rxed	1621	8	0	1	0	0	SRS
16.2419	gNB PHY Rxed	1624	1	0	3	0	0	SRS
16.2989	gNB PHY Rxed	1629	8	0	1	0	0	SRS
16.3219	gNB PHY Rxed	1632	1	0	3	0	0	SRS
16.3789	gNB PHY Rxed	1637	8	0	1	0	0	SRS
16.4019	gNB PHY Rxed	1640	1	0	3	0	0	SRS
16.4589	gNB PHY Rxed	1645	8	0	1	0	0	SRS
16.4819	gNB PHY Rxed	1648	1	0	3	0	0	SRS
16.5389	gNB PHY Rxed	1653	8	0	1	0	0	SRS
16.5619	gNB PHY Rxed	1656	1	0	3	0	0	SRS
16.6189	gNB PHY Rxed	1661	8	0	1	0	0	SRS
16.6419	gNB PHY Rxed	1664	1	0	3	0	0	SRS
16.6989	gNB PHY Rxed	1669	8	0	1	0	0	SRS
16.7219	gNB PHY Rxed	1672	1	0	3	0	0	SRS
16.7789	gNB PHY Rxed	1677	8	0	1	0	0	SRS
16.8019	gNB PHY Rxed	1680	1	0	3	0	0	SRS
16.8589	gNB PHY Rxed	1685	8	0	1	0	0	SRS
16.8819	gNB PHY Rxed	1688	1	0	3	0	0	SRS
16.9389	gNB PHY Rxed	1693	8	0	1	0	0	SRS
16.9619	gNB PHY Rxed	1696	1	0	3	0	0	SRS
17.0189	gNB PHY Rxed	1701	8	0	1	0	0	SRS
17.0419	gNB PHY Rxed	1704	1	0	3	0	0	SRS
17.0989	gNB PHY Rxed	1709	8	0	1	0	0	SRS
17.1219	gNB PHY Rxed	1712	1	0	3	0	0	SRS
17.1789	gNB PHY Rxed	1717	8	0	1	0	0	SRS
17.2019	gNB PHY Rxed	1720	1	0	3	0	0	SRS
17.2589	gNB PHY Rxed	1725	8	0	1	0	0	SRS
17.2819	gNB PHY Rxed	1728	1	0	3	0	0	SRS
17.3389	gNB PHY Rxed	1733	8	0	1	0	0	SRS
17.3619	gNB PHY Rxed	1736	1	0	3	0	0	SRS
17.4189	gNB PHY Rxed	1741	8	0	1	0	0	SRS
17.4419	gNB PHY Rxed	1744	1	0	3	0	0	SRS
17.4989	gNB PHY Rxed	1749	8	0	1	0	0	SRS
17.5219	gNB PHY Rxed	1752	1	0	3	0	0	SRS
17.5789	gNB PHY Rxed	1757	8	0	1	0	0	SRS
17.6019	gNB PHY Rxed	1760	1	0	3	0	0	SRS
17.6589	gNB PHY Rxed	1765	8	0	1	0	0	SRS
17.6819	gNB PHY Rxed	1768	1	0	3	0	0	SRS
17.7389	gNB PHY Rxed	1773	8	0	1	0	0	SRS
17.7619	gNB PHY Rxed	1776	1	0	3	0	0	SRS
17.8189	gNB PHY Rxed	1781	8	0	1	0	0	SRS
17.8419	gNB PHY Rxed	1784	1	0	3	0	0	SRS
17.8989	gNB PHY Rxed	1789	8	0	1	0	0	SRS
17.9219	gNB PHY Rxed	1792	1	0	3	0	0	SRS
17.9789	gNB PHY Rxed	1797	8	0	1	0	0	SRS
18.0019	gNB PHY Rxed	1800	1	0	3	0	0	SRS
18.0589	gNB PHY Rxed	1805	8	0	1	0	0	SRS
18.0819	gNB PHY Rxed	1808	1	0	3	0	0	SRS
18.1389	gNB PHY Rxed	1813	8	0	1	0	0	SRS
18.1619	gNB PHY Rxed	1816	1	0	3	0	0	SRS
18.2189	gNB PHY Rxed	1821	8	0	1	0	0	SRS
18.2419	gNB PHY Rxed	1824	1	0	3	0	0	SRS
18.2989	gNB PHY Rxed	1829	8	0	1	0	0	SRS
18.3219	gNB PHY Rxed	1832	1	0	3	0	0	SRS
18.3789	gNB PHY Rxed	1837	8	0	1	0	0	SRS
18.4019	gNB PHY Rxed	1840	1	0	3	0	0	SRS
18.4589	gNB PHY Rxed	1845	8	0	1	0	0	SRS
18.4819	gNB PHY Rxed	1848	1	0	3	0	0	SRS
18.5389	gNB PHY Rxed	1853	8	0	1	0	0	SRS
18.5619	gNB PHY Rxed	1856	1	0	3	0	0	SRS
18.6189	gNB PHY Rxed	1861	8	0	1	0	0	SRS
18.6419	gNB PHY Rxed	1864	1	0	3	0	0	SRS
18.6989	gNB PHY Rxed	1869	8	0	1	0	0	SRS
18.7219	gNB PHY Rxed	1872	1	0	3	0	0	SRS
18.7789	gNB PHY Rxed	1877	8	0	1	0	0	SRS
18.8019	gNB PHY Rxed	1880	1	0	3	0	0	SRS
18.8589	gNB PHY Rxed	1885	8	0	1	0	0	SRS
18.8819	gNB PHY Rxed	1888	1	0	3	0	0	SRS
18.9389	gNB PHY Rxed	1893	8	0	1	0	0	SRS
18.9619	gNB PHY Rxed	1896	1	0	3	0	0	SRS
19.0189	gNB PHY Rxed	1901	8	0	1	0	0	SRS
19.0419	gNB PHY Rxed	1904	1	0	3	0	0	SRS
19.0989	gNB PHY Rxed	1909	8	0	1	0	0	SRS
19.1219	gNB PHY Rxed	1912	1	0	3	0	0	SRS
19.1789	gNB PHY Rxed	1917	8	0	1	0	0	SRS
19.2019	gNB PHY Rxed	1920	1	0	3	0	0	SRS
19.2589	gNB PHY Rxed	1925	8	0	1	0	0	SRS
19.2819	gNB PHY Rxed	1928	1	0	3	0	0	SRS
19.3389	gNB PHY Rxed	1933	8	0	1	0	0	SRS
19.3619	gNB PHY Rxed	1936	1	0	3	0	0	SRS
19.4189	gNB PHY Rxed	1941	8	0	1	0	0	SRS
19.4419	gNB PHY Rxed	1944	1	0	3	0	0	SRS
19.4989	gNB PHY Rxed	1949	8	0	1	0	0	SRS
19.5219	gNB PHY Rxed	1952	1	0	3	0	0	SRS
19.5789	gNB PHY Rxed	1957	8	0	1	0	0	SRS
19.6019	gNB PHY Rxed	1960	1	0	3	0	0	SRS
19.6589	gNB PHY Rxed	1965	8	0	1	0	0	SRS
19.6819	gNB PHY Rxed	1968	1	0	3	0	0	SRS
19.7389	gNB PHY Rxed	1973	8	0	1	0	0	SRS
19.7619	gNB PHY Rxed	1976	1	0	3	0	0	SRS
19.8189	gNB PHY Rxed	1981	8	0	1	0	0	SRS
19.8419	gNB PHY Rxed	1984	1	0	3	0	0	SRS
19.8989	gNB PHY Rxed	1989	8	0	1	0	0	SRS
19.9219	gNB PHY Rxed	1992	1	0	3	0	0	SRS
19.9789	gNB PHY Rxed	1997	8	0	1	0	0	SRS
20.0019	gNB PHY Rxed	2000	1	0	3	0	0	SRS
20.0589	gNB PHY Rxed	2005	8	0	1	0	0	SRS
20.0819	gNB PHY Rxed	2008	1	0	3	0	0	SRS
20.1389	gNB PHY Rxed	2013	8	0	1	0	0	SRS
20.1619	gNB PHY Rxed	2016	1	0	3	0	0	SRS
20.2189	gNB PHY Rxed	2021	8	0	1	0	0	SRS
20.2419	gNB PHY Rxed	2024	1	0	3	0	0	SRS
20.2989	gNB PHY Rxed	2029	8	0	1	0	0	SRS
20.3219	gNB PHY Rxed	2032	1	0	3	0	0	SRS
20.3789	gNB PHY Rxed	2037	8	0	1	0	0	SRS
20.4019	gNB PHY Rxed	2040	1	0	3	0	0	SRS
20.4589	gNB PHY Rxed	2045	8	0	1	0	0	SRS
20.4819	gNB PHY Rxed	2048	1	0	3	0	0	SRS
20.5389	gNB PHY Rxed	2053	8	0	1	0	0	SRS
20.5619	gNB PHY Rxed	2056	1	0	3	0	0	SRS
20.6189	gNB PHY Rxed	2061	8	0	1	0	0	SRS
20.6419	gNB PHY Rxed	2064	1	0	3	0	0	SRS
20.6989	gNB PHY Rxed	2069	8	0	1	0	0	SRS
20.7219	gNB PHY Rxed	2072	1	0	3	0	0	SRS
20.7789	gNB PHY Rxed	2077	8	0	1	0	0	SRS
20.8019	gNB PHY Rxed	2080	1	0	3	0	0	SRS
20.8589	gNB PHY Rxed	2085	8	0	1	0	0	SRS
20.8819	gNB PHY Rxed	2088	1	0	3	0	0	SRS
20.9389	gNB PHY Rxed	2093	8	0	1	0	0	SRS
20.9619	gNB PHY Rxed	2096	1	0	3	0	0	SRS
21.0189	gNB PHY Rxed	2101	8	0	1	0	0	SRS
21.0419	gNB PHY Rxed	2104	1	0	3	0	0	SRS
21.0989	gNB PHY Rxed	2109	8	0	1	0	0	SRS
21.1219	gNB PHY Rxed	2112	1	0	3	0	0	SRS
21.1789	gNB PHY Rxed	2117	8	0	1	0	0	SRS
21.2019	gNB PHY Rxed	2120	1	0	3	0	0	SRS
21.2589	gNB PHY Rxed	2125	8	0	1	0	0	SRS
21.2819	gNB PHY Rxed	2128	1	0	3	0	0	SRS
21.3389	gNB PHY Rxed	2133	8	0	1	0	0	SRS
21.3619	gNB PHY Rxed	2136	1	0	3	0	0	SRS
21.4189	gNB PHY Rxed	2141	8	0	1	0	0	SRS
21.4419	gNB PHY Rxed	2144	1	0	3	0	0	SRS
21.4989	gNB PHY Rxed	2149	8	0	1	0	0	SRS
21.5219	gNB PHY Rxed	2152	1	0	3	0	0	SRS
21.5789	gNB PHY Rxed	2157	8	0	1	0	0	SRS
21.6019	gNB PHY Rxed	2160	1	0	3	0	0	SRS
